District_code,District_name,Week,Learning_Modality,Operational_Schools,Student_Count,City,State,ZIP_Code
0622590,Los Alamitos Unified,2022 Dec 25 12:00:00 AM,In Person,9,"9,697",Los Alamitos,CA,90720
0622650,Los Altos Elementary,2022 Dec 25 12:00:00 AM,In Person,11,"3,999",Los Altos,CA,94024
0622710,Los Angeles Unified,2022 Dec 25 12:00:00 AM,In Person,782,"483,234",Los Angeles,CA,90017
0622740,Los Banos Unified,2022 Dec 25 12:00:00 AM,In Person,17,"11,084",Los Banos,CA,93635
0622800,Los Gatos-Saratoga Union High,2022 Dec 25 12:00:00 AM,In Person,2,"3,542",Los Gatos,CA,95030
0622830,Los Gatos Union Elementary,2022 Dec 25 12:00:00 AM,In Person,5,"2,978",Los Gatos,CA,95032
0622950,Lost Hills Union Elementary,2022 Dec 25 12:00:00 AM,In Person,2,287,Lost Hills,CA,93249
0623010,Lowell Joint,2022 Dec 25 12:00:00 AM,In Person,6,"3,147",Whittier,CA,90603
0623080,Lucia Mar Unified,2022 Dec 25 12:00:00 AM,In Person,19,"10,265",Arroyo Grande,CA,93420
0623160,Lynwood Unified,2022 Dec 25 12:00:00 AM,In Person,19,"13,245",Lynwood,CA,90262
0623340,Madera Unified,2022 Dec 25 12:00:00 AM,In Person,28,"20,119",Madera,CA,93637
0623430,Magnolia Elementary,2022 Dec 25 12:00:00 AM,In Person,9,"5,678",Anaheim,CA,92804
0623460,Magnolia Union Elementary,2022 Dec 25 12:00:00 AM,In Person,1,131,Brawley,CA,92227
0623530,Mammoth Unified,2022 Dec 25 12:00:00 AM,In Person,4,"1,189",Mammoth Lakes,CA,93546
0623610,Manteca Unified,2022 Dec 25 12:00:00 AM,In Person,29,"23,834",Manteca,CA,95337
0623700,Manzanita Elementary,2022 Dec 25 12:00:00 AM,In Person,1,296,Gridley,CA,95948
0623730,Maple Creek Elementary,2022 Dec 25 12:00:00 AM,In Person,1,9,Korbel,CA,95550
0623800,Marcum-Illinois Union Elementary,2022 Dec 25 12:00:00 AM,In Person,1,185,East Nicolaus,CA,95659
0628050,Oakland Unified,2022 Dec 25 12:00:00 AM,In Person,85,"36,154",Oakland,CA,94607
0628080,Oakley Union Elementary,2022 Dec 25 12:00:00 AM,In Person,9,"5,194",Oakley,CA,94561
0628140,Ocean View,2022 Dec 25 12:00:00 AM,In Person,14,"7,721",Huntington Beach,CA,92647
0628170,Ocean View,2022 Dec 25 12:00:00 AM,In Person,5,"2,452",Oxnard,CA,93033
0628250,Oceanside Unified,2022 Dec 25 12:00:00 AM,In Person,24,"17,223",Oceanside,CA,92058
0628270,Ojai Unified,2022 Dec 25 12:00:00 AM,In Person,9,"2,366",Ojai,CA,93023
0628470,Ontario-Montclair,2022 Dec 25 12:00:00 AM,In Person,32,"20,147",Ontario,CA,91762
0628530,Orange Center,2022 Dec 25 12:00:00 AM,In Person,1,336,Fresno,CA,93706
0628650,Orange Unified,2022 Dec 25 12:00:00 AM,In Person,41,"26,265",Orange,CA,92867
0628680,Orchard Elementary,2022 Dec 25 12:00:00 AM,In Person,1,853,San Jose,CA,95131
0628710,Orcutt Union Elementary,2022 Dec 25 12:00:00 AM,In Person,9,"5,082",Orcutt,CA,93455
0628830,Orick Elementary,2022 Dec 25 12:00:00 AM,In Person,1,15,Orick,CA,95555
0628860,Orinda Union Elementary,2022 Dec 25 12:00:00 AM,In Person,5,"2,568",Orinda,CA,94563
0628950,Oro Grande,2022 Dec 25 12:00:00 AM,In Person,2,"2,549",Oro Grande,CA,92368
0629100,Oroville City Elementary,2022 Dec 25 12:00:00 AM,In Person,7,"2,381",Oroville,CA,95966
0629130,Oroville Union High,2022 Dec 25 12:00:00 AM,Hybrid,4,"2,237",Oroville,CA,95966
0629190,Owens Valley Unified,2022 Dec 25 12:00:00 AM,In Person,2,83,Independence,CA,93526
0629220,Oxnard,2022 Dec 25 12:00:00 AM,In Person,21,"15,730",Oxnard,CA,93030
0629270,Oxnard Union High,2022 Dec 25 12:00:00 AM,In Person,10,"16,839",Oxnard,CA,93030
0629280,Pacheco Union Elementary,2022 Dec 25 12:00:00 AM,In Person,2,651,Redding,CA,96002
0633900,Salida Union Elementary,2022 Dec 25 12:00:00 AM,In Person,6,"2,362",Salida,CA,95368
0633930,Salinas City Elementary,2022 Dec 25 12:00:00 AM,In Person,14,"8,566",Salinas,CA,93901
0633980,Salinas Union High,2022 Dec 25 12:00:00 AM,In Person,12,"16,257",Salinas,CA,93901
0634080,San Ardo Union Elementary,2022 Dec 25 12:00:00 AM,In Person,1,114,San Ardo,CA,93450
0634140,San Benito High,2022 Dec 25 12:00:00 AM,In Person,2,"3,188",Hollister,CA,95023
0634170,San Bernardino City Unified,2022 Dec 25 12:00:00 AM,In Person,75,"48,755",San Bernardino,CA,92410
0634230,San Bruno Park Elementary,2022 Dec 25 12:00:00 AM,In Person,6,"2,454",San Bruno,CA,94066
0634290,San Carlos Elementary,2022 Dec 25 12:00:00 AM,In Person,9,"3,021",San Carlos,CA,94070
0634320,San Diego Unified,2022 Dec 25 12:00:00 AM,In Person,176,"102,270",San Diego,CA,92103
0634380,San Dieguito Union High,2022 Dec 25 12:00:00 AM,In Person,10,"13,177",Encinitas,CA,92024
0634410,San Francisco Unified,2022 Dec 25 12:00:00 AM,In Person,114,"52,811",San Francisco,CA,94102
0634425,San Gabriel Unified,2022 Dec 25 12:00:00 AM,In Person,8,"4,947",San Gabriel,CA,91776
0634440,San Jacinto Unified,2022 Dec 25 12:00:00 AM,In Person,14,"10,142",San Jacinto,CA,92583
0634590,San Jose Unified,2022 Dec 25 12:00:00 AM,In Person,42,"28,830",San Jose,CA,95126
0634620,San Juan Unified,2022 Dec 25 12:00:00 AM,In Person,68,"39,740",Carmichael,CA,95608
0634680,San Leandro Unified,2022 Dec 25 12:00:00 AM,In Person,12,"9,067",San Leandro,CA,94577
0634710,San Lorenzo Unified,2022 Dec 25 12:00:00 AM,In Person,17,"9,806",San Lorenzo,CA,94580
0634740,San Lorenzo Valley Unified,2022 Dec 25 12:00:00 AM,In Person,6,"2,585",Ben Lomond,CA,95005
0634770,San Lucas Union Elementary,2022 Dec 25 12:00:00 AM,In Person,1,75,San Lucas,CA,93954
0634800,San Luis Coastal Unified,2022 Dec 25 12:00:00 AM,In Person,16,"7,638",San Luis Obispo,CA,93401
0638670,Sylvan Union Elementary,2022 Dec 25 12:00:00 AM,In Person,13,"8,203",Modesto,CA,95350
0638730,Taft Union High,2022 Dec 25 12:00:00 AM,In Person,2,"1,047",Taft,CA,93268
0638770,Tahoe-Truckee Unified,2022 Dec 25 12:00:00 AM,In Person,11,"3,981",Truckee,CA,96161
0638880,Tehachapi Unified,2022 Dec 25 12:00:00 AM,In Person,6,"4,236",Tehachapi,CA,93561
0638980,Temple City Unified,2022 Dec 25 12:00:00 AM,In Person,8,"5,617",Temple City,CA,91780
0639000,Templeton Unified,2022 Dec 25 12:00:00 AM,In Person,7,"2,424",Templeton,CA,93465
0639060,Terra Bella Union Elementary,2022 Dec 25 12:00:00 AM,In Person,2,831,Terra Bella,CA,93270
0639180,Thermalito Union Elementary,2022 Dec 25 12:00:00 AM,In Person,5,"1,550",Oroville,CA,95965
0639210,Three Rivers Union Elementary,2022 Dec 25 12:00:00 AM,In Person,1,133,Three Rivers,CA,93271
0639420,Torrance Unified,2022 Dec 25 12:00:00 AM,In Person,32,"23,100",Torrance,CA,90501
0639630,Travis Unified,2022 Dec 25 12:00:00 AM,In Person,10,"5,455",Fairfield,CA,94533
0639690,Tres Pinos Union Elementary,2022 Dec 25 12:00:00 AM,In Person,1,91,Tres Pinos,CA,95075
0639720,Trinidad Union Elementary,2022 Dec 25 12:00:00 AM,In Person,1,200,Trinidad,CA,95570
0639750,Trinity Center Elementary,2022 Dec 25 12:00:00 AM,In Person,1,17,Trinity Center,CA,96091
0639840,Trona Joint Unified,2022 Dec 25 12:00:00 AM,In Person,2,264,Trona,CA,93562
0639870,Tulare City,2022 Dec 25 12:00:00 AM,In Person,17,"9,595",Tulare,CA,93274
0639930,Tulare Joint Union High,2022 Dec 25 12:00:00 AM,In Person,7,"5,686",Tulare,CA,93274
0639940,Tulelake Basin Joint Unified,2022 Dec 25 12:00:00 AM,In Person,3,404,Tulelake,CA,96134
0640150,Tustin Unified,2022 Dec 25 12:00:00 AM,In Person,28,"23,521",Tustin,CA,92780
0640260,Two Rock Union,2022 Dec 25 12:00:00 AM,In Person,1,164,Petaluma,CA,94952
0691134,Golden Plains Unified,2022 Dec 25 12:00:00 AM,In Person,6,"1,611",San Joaquin,CA,93660
0691135,Val Verde Unified,2022 Dec 25 12:00:00 AM,In Person,23,"19,940",Perris,CA,92571
0691136,Aromas - San Juan Unified,2022 Dec 25 12:00:00 AM,In Person,3,"1,028",San Juan Bautista,CA,95045
0800001,Cheyenne County School District No. Re-5,2022 Dec 25 12:00:00 AM,In Person,2,197,CHEYENNE WELLS,CO,80810
0800016,Yuma 1 School District,2022 Dec 25 12:00:00 AM,In Person,4,903,YUMA,CO,80759
0800017,Wray RD-2 School District,2022 Dec 25 12:00:00 AM,In Person,2,759,WRAY,CO,80758
0800018,Idalia RJ-3 School District,2022 Dec 25 12:00:00 AM,In Person,2,200,IDALIA,CO,80735
0800019,Liberty J-4 School District,2022 Dec 25 12:00:00 AM,In Person,1,68,JOES,CO,80822
0801920,Academy School District No. 20 in the county of El Paso an,2022 Dec 25 12:00:00 AM,In Person,40,"26,603",COLORADO SPRINGS,CO,80920
0801950,School District N. 14 in the county of Adams & State of Colo,2022 Dec 25 12:00:00 AM,In Person,13,"6,610",COMMERCE CITY,CO,80022
0801980,Agate School District No. 300,2022 Dec 25 12:00:00 AM,In Person,2,44,AGATE,CO,80101
0802070,Alamosa School District No. Re-11J,2022 Dec 25 12:00:00 AM,In Person,5,"2,298",ALAMOSA,CO,81101
0802190,Archuleta County School District No. 50 Jt,2022 Dec 25 12:00:00 AM,In Person,5,"1,742",PAGOSA SPRINGS,CO,81147
0802220,Arickaree School District No. R-2,2022 Dec 25 12:00:00 AM,In Person,2,114,ANTON,CO,80801
0802260,Arriba-Flagler Consolidated School District No. 20,2022 Dec 25 12:00:00 AM,In Person,1,152,FLAGLER,CO,80815
0802280,Aspen School District No. 1 in the county of Pitkin and Sta,2022 Dec 25 12:00:00 AM,In Person,5,"1,653",ASPEN,CO,81611
0802310,Weld County School District No. Re-9,2022 Dec 25 12:00:00 AM,In Person,3,943,AULT,CO,80610
0802340,Aurora Joint District No. 28 of the counties of Adams and A,2022 Dec 25 12:00:00 AM,In Person,64,"40,088",AURORA,CO,80011
0802370,Platte Canyon School District No. 1 of the county of Park,2022 Dec 25 12:00:00 AM,In Person,3,889,BAILEY,CO,80421
0802400,Bayfield School District No. 10Jt-R,2022 Dec 25 12:00:00 AM,In Person,4,"1,363",BAYFIELD,CO,81122
0805700,Moffat School District No. 2 in the county of Saguache and,2022 Dec 25 12:00:00 AM,In Person,2,227,MOFFAT,CO,81143
0805730,Moffat County School District RE: No. 1,2022 Dec 25 12:00:00 AM,In Person,7,"2,202",CRAIG,CO,81625
0805760,Monte Vista School District No. C-8,2022 Dec 25 12:00:00 AM,In Person,6,"1,168",MONTE VISTA,CO,81144
0805790,Montrose County School District Re-1J,2022 Dec 25 12:00:00 AM,In Person,14,"6,215",MONTROSE,CO,81401
0805820,Lewis-Palmer Consolidated School District No. 38 in the co,2022 Dec 25 12:00:00 AM,In Person,10,"6,756",MONUMENT,CO,80132
0805850,West End School District No. Re-2,2022 Dec 25 12:00:00 AM,In Person,4,272,NUCLA,CO,81424
0806000,Revere School District,2022 Dec 25 12:00:00 AM,In Person,2,139,OVID,CO,80744
0806030,School District No. Re-5 Plateau,2022 Dec 25 12:00:00 AM,In Person,2,165,PEETZ,CO,80747
0806090,Pritchett School District No. Re-3,2022 Dec 25 12:00:00 AM,In Person,3,60,PRITCHETT,CO,81064
0806120,Pueblo School District No. 60 in the county of Pueblo and,2022 Dec 25 12:00:00 AM,In Person,35,"16,065",PUEBLO,CO,81003
0806150,Pueblo County School District 70,2022 Dec 25 12:00:00 AM,In Person,26,"10,555",PUEBLO,CO,81001
0806180,Rangely School District RE4,2022 Dec 25 12:00:00 AM,In Person,2,518,RANGELY,CO,81648
0806240,Garfield School District No. Re-2,2022 Dec 25 12:00:00 AM,In Person,10,"4,802",RIFLE,CO,81650
0806300,Mountain Valley School District No. Re 1,2022 Dec 25 12:00:00 AM,In Person,1,170,SAGUACHE,CO,81149
0806360,Centennial School District No. R-1,2022 Dec 25 12:00:00 AM,In Person,1,219,SAN LUIS,CO,81152
0806390,Sanford School District No. 6 in the county of Conejos and,2022 Dec 25 12:00:00 AM,In Person,2,353,SANFORD,CO,81151
0806450,Sargent School District No. Re-33J,2022 Dec 25 12:00:00 AM,In Person,3,354,MONTE VISTA,CO,81144
0806480,School District No. 3 in the county of El Paso and State of,2022 Dec 25 12:00:00 AM,In Person,17,"9,669",COLORADO SPRINGS,CO,80911
0806510,Hi-Plains R-23,2022 Dec 25 12:00:00 AM,In Person,1,130,SEIBERT,CO,80834
0806540,Sheridan School District No. 2,2022 Dec 25 12:00:00 AM,In Person,5,"1,359",ENGLEWOOD,CO,80110
0902400,Meriden School District,2022 Dec 25 12:00:00 AM,In Person,12,"8,117",Meriden,CT,06450
0902490,Middletown School District,2022 Dec 25 12:00:00 AM,In Person,11,"4,548",Middletown,CT,06457
0902520,Milford School District,2022 Dec 25 12:00:00 AM,In Person,13,"5,583",Milford,CT,06460
0902550,Monroe School District,2022 Dec 25 12:00:00 AM,In Person,5,"3,123",Monroe,CT,06468
0902640,Naugatuck School District,2022 Dec 25 12:00:00 AM,In Person,9,"4,359",Naugatuck,CT,06770
0902670,New Britain School District,2022 Dec 25 12:00:00 AM,In Person,14,"10,032",New Britain,CT,06050
0902700,New Canaan School District,2022 Dec 25 12:00:00 AM,In Person,5,"4,208",New Canaan,CT,06840
0902730,New Fairfield School District,2022 Dec 25 12:00:00 AM,In Person,4,"2,179",New Fairfield,CT,06812
0902790,New Haven School District,2022 Dec 25 12:00:00 AM,In Person,39,"20,468",New Haven,CT,06519
0902850,New Milford School District,2022 Dec 25 12:00:00 AM,In Person,5,"3,930",New Milford,CT,06776
0902880,Newington School District,2022 Dec 25 12:00:00 AM,In Person,7,"3,993",Newington,CT,06111
0902910,Newtown School District,2022 Dec 25 12:00:00 AM,In Person,7,"4,162",Newtown,CT,06470
0903030,North Haven School District,2022 Dec 25 12:00:00 AM,In Person,6,"3,160",North Haven,CT,06473
0903060,North Stonington School District,2022 Dec 25 12:00:00 AM,In Person,2,741,North Stonington,CT,06359
0903090,Norwalk School District,2022 Dec 25 12:00:00 AM,In Person,21,"11,642",Norwalk,CT,06852
0903120,Norwich School District,2022 Dec 25 12:00:00 AM,In Person,10,"3,488",Norwich,CT,06360
0903180,Old Saybrook School District,2022 Dec 25 12:00:00 AM,In Person,3,"1,191",Old Saybrook,CT,06475
0903210,Orange School District,2022 Dec 25 12:00:00 AM,In Person,4,"1,234",Orange,CT,06477
0903330,Plymouth School District,2022 Dec 25 12:00:00 AM,In Person,4,"1,358",Terryville,CT,06786
0903360,Pomfret School District,2022 Dec 25 12:00:00 AM,In Person,1,382,Pomfret Center,CT,06259
1001850,Woodbridge School District,2022 Dec 25 12:00:00 AM,In Person,4,"2,594",Bridgeville,DE,19933
1100008,Friendship PCS,2022 Dec 25 12:00:00 AM,In Person,15,"4,233",WASHINGTON,DC,20001
1100009,Elsie Whitlow Stokes Community Freedom PCS,2022 Dec 25 12:00:00 AM,In Person,2,540,WASHINGTON,DC,20017
1100011,Perry Street Preparatory PCS,2022 Dec 25 12:00:00 AM,In Person,1,408,WASHINGTON,DC,20018
1100013,IDEA PCS,2022 Dec 25 12:00:00 AM,In Person,1,305,WASHINGTON,DC,20019
1100015,Meridian PCS,2022 Dec 25 12:00:00 AM,In Person,1,635,WASHINGTON,DC,20009
1100019,Washington Latin PCS,2022 Dec 25 12:00:00 AM,In Person,2,722,WASHINGTON,DC,20011
1100020,Roots PCS,2022 Dec 25 12:00:00 AM,In Person,1,120,WASHINGTON,DC,20011
1100029,Cedar Tree Academy PCS,2022 Dec 25 12:00:00 AM,In Person,1,362,WASHINGTON,DC,20020
1100030,District of Columbia Public Schools,2022 Dec 25 12:00:00 AM,In Person,115,"50,971",WASHINGTON,DC,20002
1100031,KIPP DC PCS,2022 Dec 25 12:00:00 AM,In Person,18,"6,828",WASHINGTON,DC,20037
1100032,Latin American Montessori Bilingual PCS,2022 Dec 25 12:00:00 AM,In Person,1,476,WASHINGTON,DC,20011
1100035,Capital City PCS,2022 Dec 25 12:00:00 AM,In Person,3,"1,001",WASHINGTON,DC,20011
1100039,Paul PCS,2022 Dec 25 12:00:00 AM,In Person,2,752,WASHINGTON,DC,20011
1100042,DC Bilingual PCS,2022 Dec 25 12:00:00 AM,In Person,1,454,WASHINGTON,DC,20011
1100043,E.L. Haynes PCS,2022 Dec 25 12:00:00 AM,In Person,3,"1,145",WASHINGTON,DC,20010
1100044,Mary McLeod Bethune Day Academy PCS,2022 Dec 25 12:00:00 AM,In Person,1,425,WASHINGTON,DC,20017
1100045,Two Rivers PCS,2022 Dec 25 12:00:00 AM,In Person,3,927,WASHINGTON,DC,20002
1100048,DC Prep PCS,2022 Dec 25 12:00:00 AM,In Person,6,"2,048",WASHINGTON,DC,20017
1100049,Eagle Academy PCS,2022 Dec 25 12:00:00 AM,In Person,2,836,WASHINGTON,DC,20024
1300230,State Charter Schools- Cherokee Charter Academy,2022 Dec 25 12:00:00 AM,In Person,1,628,Canton,GA,30114
1300233,State Charter Schools- Utopian Academy for the Arts Charter,2022 Dec 25 12:00:00 AM,In Person,1,268,Ellenwood,GA,30294
1300236,State Charter Schools- Scintilla Charter Academy,2022 Dec 25 12:00:00 AM,In Person,1,588,Valdosta,GA,31602
1300239,State Charter Schools II- Cirrus Charter Academy,2022 Dec 25 12:00:00 AM,In Person,1,514,Macon,GA,31204
1300240,Banks County,2022 Dec 25 12:00:00 AM,In Person,4,"2,750",Homer,GA,30547
1300243,State Charter Schools II- Southwest Georgia S.T.E.M. Charte,2022 Dec 25 12:00:00 AM,In Person,1,366,Shellman,GA,39886
1300246,State Charter Schools- Coastal Plains Charter High School -,2022 Dec 25 12:00:00 AM,In Person,1,"1,175",Metter,GA,30439
1300247,State Charter Schools II- Resurgence Hall Charter School,2022 Dec 25 12:00:00 AM,In Person,1,276,East Point,GA,30344
1300249,State Charter Schools II- International Academy of Smyrna,2022 Dec 25 12:00:00 AM,In Person,1,430,Smyrna,GA,30080
1300250,State Charter Schools II- International Charter Academy of,2022 Dec 25 12:00:00 AM,In Person,1,164,Peachtree Corners,GA,30092
1300252,State Charter Schools II- Academy For Classical Education,2022 Dec 25 12:00:00 AM,In Person,1,"1,770",Macon,GA,31210
1300253,State Charter Schools II- Spring Creek Charter Academy,2022 Dec 25 12:00:00 AM,In Person,1,280,Bainbridge,GA,39817
1300255,State Charter Schools II- Ethos Classical Charter School,2022 Dec 25 12:00:00 AM,In Person,1,123,Atlanta,GA,30315
1300256,State Charter Schools II- Baconton Community Charter School,2022 Dec 25 12:00:00 AM,In Person,1,872,Baconton,GA,31716
1300290,Barrow County,2022 Dec 25 12:00:00 AM,In Person,16,"14,272",Winder,GA,30680
1300330,Bartow County,2022 Dec 25 12:00:00 AM,In Person,19,"13,421",Cartersville,GA,30120
1300360,Ben Hill County,2022 Dec 25 12:00:00 AM,In Person,5,"3,065",Fitzgerald,GA,31750
1300420,Bibb County,2022 Dec 25 12:00:00 AM,In Person,34,"21,812",Macon,GA,31201
1300440,Bleckley County,2022 Dec 25 12:00:00 AM,In Person,5,"2,550",Cochran,GA,31014
1300480,Brantley County,2022 Dec 25 12:00:00 AM,In Person,7,"3,455",Nahunta,GA,31553
1303870,Muscogee County,2022 Dec 25 12:00:00 AM,In Person,53,"31,733",Columbus,GA,31901
1303930,Newton County,2022 Dec 25 12:00:00 AM,In Person,22,"19,579",Covington,GA,30014
1303990,Oglethorpe County,2022 Dec 25 12:00:00 AM,In Person,4,"2,131",Lexington,GA,30648
1304020,Paulding County,2022 Dec 25 12:00:00 AM,In Person,33,"30,496",Dallas,GA,30132
1304050,Peach County,2022 Dec 25 12:00:00 AM,In Person,6,"3,693",Fort Valley,GA,31030
1304080,Pelham City,2022 Dec 25 12:00:00 AM,In Person,3,"1,429",Pelham,GA,31779
1304260,Putnam County,2022 Dec 25 12:00:00 AM,In Person,4,"3,006",Eatonton,GA,31024
1304290,Quitman County,2022 Dec 25 12:00:00 AM,In Person,2,300,Georgetown,GA,31754
1304320,Rabun County,2022 Dec 25 12:00:00 AM,In Person,4,"2,293",Clayton,GA,30525
1304350,Randolph County,2022 Dec 25 12:00:00 AM,In Person,3,819,Cuthbert,GA,39840
1304380,Richmond County,2022 Dec 25 12:00:00 AM,In Person,54,"30,666",Augusta,GA,30901
1304410,Rockdale County,2022 Dec 25 12:00:00 AM,In Person,18,"16,565",Conyers,GA,30012
1304440,Rome City,2022 Dec 25 12:00:00 AM,In Person,8,"6,452",Rome,GA,30161
1304470,Schley County,2022 Dec 25 12:00:00 AM,In Person,2,"1,291",Ellaville,GA,31806
1304500,Screven County,2022 Dec 25 12:00:00 AM,In Person,3,"2,285",Sylvania,GA,30467
1304530,Seminole County,2022 Dec 25 12:00:00 AM,In Person,2,"1,350",Donalsonville,GA,39845
1304620,Sumter County,2022 Dec 25 12:00:00 AM,In Person,6,"4,416",Americus,GA,31719
1304650,Talbot County,2022 Dec 25 12:00:00 AM,In Person,1,463,Talbotton,GA,31827
1304770,Tattnall County,2022 Dec 25 12:00:00 AM,In Person,6,"3,783",Reidsville,GA,30453
1304800,Taylor County,2022 Dec 25 12:00:00 AM,In Person,5,"1,395",Butler,GA,31006
1601530,IDAHO FALLS DISTRICT,2022 Dec 25 12:00:00 AM,In Person,22,"10,286",IDAHO FALLS,ID,83401
1601570,JEFFERSON COUNTY JOINT DISTRICT,2022 Dec 25 12:00:00 AM,In Person,12,"6,280",RIGBY,ID,83442
1601590,JEROME JOINT DISTRICT,2022 Dec 25 12:00:00 AM,In Person,7,"4,184",JEROME,ID,83338
1601620,KAMIAH JOINT DISTRICT,2022 Dec 25 12:00:00 AM,In Person,4,406,KAMIAH,ID,83536
1601680,KENDRICK JOINT DISTRICT,2022 Dec 25 12:00:00 AM,In Person,2,248,KENDRICK,ID,83537
1601710,KIMBERLY DISTRICT,2022 Dec 25 12:00:00 AM,In Person,4,"2,101",KIMBERLY,ID,83341
1601770,KUNA JOINT DISTRICT,2022 Dec 25 12:00:00 AM,In Person,11,"5,604",KUNA,ID,83634
1601800,LAKELAND DISTRICT,2022 Dec 25 12:00:00 AM,In Person,11,"4,533",RATHDRUM,ID,83858
1601830,LAPWAI DISTRICT,2022 Dec 25 12:00:00 AM,In Person,2,519,LAPWAI,ID,83540
1601860,LEWISTON INDEPENDENT DISTRICT,2022 Dec 25 12:00:00 AM,In Person,13,"4,768",LEWISTON,ID,83501
1601920,MADISON DISTRICT,2022 Dec 25 12:00:00 AM,In Person,10,"5,406",REXBURG,ID,83440
1602030,MCCALL-DONNELLY JOINT SCHOOL DISTRICT,2022 Dec 25 12:00:00 AM,In Person,5,"1,314",MCCALL,ID,83638
1602060,MEADOWS VALLEY DISTRICT,2022 Dec 25 12:00:00 AM,In Person,1,160,NEW MEADOWS,ID,83654
1602070,MELBA JOINT DISTRICT,2022 Dec 25 12:00:00 AM,In Person,2,868,MELBA,ID,83641
1602100,JOINT SCHOOL DISTRICT NO. 2,2022 Dec 25 12:00:00 AM,In Person,60,"40,600",MERIDIAN,ID,83642
1602130,MIDDLETON DISTRICT,2022 Dec 25 12:00:00 AM,In Person,6,"4,039",MIDDLETON,ID,83644
1602160,MIDVALE DISTRICT,2022 Dec 25 12:00:00 AM,In Person,2,118,MIDVALE,ID,83645
1602190,MINIDOKA COUNTY JOINT DISTRICT,2022 Dec 25 12:00:00 AM,In Person,12,"4,370",RUPERT,ID,83350
1602220,MOSCOW DISTRICT,2022 Dec 25 12:00:00 AM,In Person,8,"2,470",MOSCOW,ID,83843
1602250,MOUNTAIN HOME DISTRICT,2022 Dec 25 12:00:00 AM,In Person,9,"3,915",MOUNTAIN HOME,ID,83647
1704140,Arlington Heights SD 25,2022 Dec 25 12:00:00 AM,In Person,9,"5,527",Arlington Heights,IL,60005
1704170,Township HSD 214,2022 Dec 25 12:00:00 AM,In Person,11,"11,774",Arlington Heights,IL,60005
1704200,Armstrong-Ellis Cons SD 61,2022 Dec 25 12:00:00 AM,In Person,1,75,Armstrong,IL,61812
1704230,Armstrong Twp HSD 225,2022 Dec 25 12:00:00 AM,In Person,1,139,Armstrong,IL,61812
1704260,Arthur CUSD 305,2022 Dec 25 12:00:00 AM,In Person,4,"1,147",Arthur,IL,61911
1704340,Ashley CCSD 15,2022 Dec 25 12:00:00 AM,In Person,1,137,Ashley,IL,62808
1704470,Athens CUSD 213,2022 Dec 25 12:00:00 AM,In Person,4,"1,082",Athens,IL,62613
1704560,Atwood Heights SD 125,2022 Dec 25 12:00:00 AM,In Person,3,610,Alsip,IL,60803
1704680,Aurora East USD 131,2022 Dec 25 12:00:00 AM,In Person,20,"13,571",Aurora,IL,60505
